trade_date,open,high,low,close,volume
2025-11-06,25947.0,26538.0,25875.0,26530.0,84694
2025-11-07,26539.0,26590.0,26182.0,26194.0,82071
2025-11-10,26200.0,26698.0,25969.0,26694.0,86777
2025-11-11,26696.0,26815.0,26526.0,26748.0,77993
2025-11-12,26741.0,27058.0,26730.0,26977.0,80539
2025-11-13,26954.0,27201.0,26756.0,27096.0,94752
2025-11-14,27110.0,27135.0,26550.0,26590.0,91965
2025-11-17,26597.0,26716.0,26261.0,26375.0,101062
2025-11-18,26353.0,26357.0,25822.0,25926.0,94029
2025-11-19,25927.0,26093.0,25740.0,25827.0,91533
2025-11-20,25814.0,26058.0,25679.0,25849.0,100122
2025-11-21,25843.0,25964.0,25163.0,25238.0,114509
2025-11-24,25249.0,25765.0,25039.0,25713.0,109996
2025-11-25,25704.0,26054.0,25595.0,25912.0,85546
2025-11-26,25895.0,26171.0,25805.0,25932.0,79701
2025-11-27,25883.0,26113.0,25731.0,25941.0,66815
2025-11-28,25935.0,26009.0,25806.0,25890.0,53180
2025-12-01,25890.0,26188.0,25842.0,26051.0,75462
2025-12-02,26055.0,26276.0,25982.0,26088.0,73341
2025-12-03,26090.0,26129.0,25733.0,25745.0,70789
2025-12-04,25748.0,26044.0,25682.0,25960.0,83209
2025-12-05,25950.0,26188.0,25812.0,26148.0,76700
2025-12-08,26145.0,26207.0,25772.0,25775.0,73360
2025-12-09,25789.0,25852.0,25406.0,25438.0,69198
2025-12-10,25431.0,25552.0,25275.0,25532.0,79400
2025-12-11,25538.0,25829.0,25483.0,25577.0,74253
2025-12-12,25582.0,26042.0,25567.0,25986.0,78528
2025-12-15,25984.0,26008.0,25608.0,25654.0,70156
2025-12-16,25673.0,25731.0,25110.0,25255.0,74012
2025-12-17,25265.0,25513.0,25174.0,25447.0,78243
2025-12-18,25455.0,25598.0,25257.0,25514.0,72104
2025-12-19,25517.0,25790.0,25496.0,25725.0,74110
2025-12-22,25744.0,25915.0,25698.0,25816.0,54812
2025-12-23,25810.0,25964.0,25755.0,25795.0,53848
2025-12-24,25790.0,25914.0,25671.0,25824.0,33584
